ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60629,44,10/25/2020,10/31/2020,690,7357,617,6577.6,3478,47837,3110,42768.9,0.2,0.2,3,125,2.7,111.8,111850,60629-2020-44,POINT (-87.711565 41.777061)
60630,11,03/14/2021,03/20/2021,55,5112,96,8914.6,1476,57039,2574,99468.1,0.0,0.1,1,121,1.7,211.0,57344,60630-2021-11,POINT (-87.759611 41.971261)
60827,10,03/07/2021,03/13/2021,2,290,7,1014.8,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-10,POINT (-87.633087 41.650765)
Unknown,35,08/23/2020,08/29/2020,7,138,0,0,1716,48453,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-35,
60611,4,01/24/2021,01/30/2021,34,1882,105,5804,1174,38536,3621,118842.9,0.0,0.1,0,12,0.0,37.0,32426,60611-2021-4,POINT (-87.620291 41.894734)
60651,16,04/12/2020,04/18/2020,121,395,191,624.8,366,1057,579,1672,0.3,0.3,5,18,7.9,28.5,63218,60651-2020-16,POINT (-87.741017 41.901964)
60621,45,11/01/2020,11/07/2020,91,1022,313,3519,901,13061,3102,44972.8,0.1,0.1,0,53,0.0,182.5,29042,60621-2020-45,POINT (-87.638812 41.776931)
60624,13,03/22/2020,03/28/2020,57,76,158,210.2,132,229,365,633.3,0.4,0.3,0,0,0.0,0.0,36158,60624-2020-13,POINT (-87.722735 41.879417)
60615,11,03/14/2021,03/20/2021,21,2035,50,4896.2,2078,67687,5000,162854,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-11,POINT (-87.602725 41.801993)
60601,9,02/28/2021,03/06/2021,12,927,82,6316.9,680,20756,4634,141437.8,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-9,POINT (-87.622844 41.886262)
60631,3,01/17/2021,01/23/2021,75,2558,254,8662.7,1442,33881,4883,114738.1,0.1,0.1,0,81,0.0,274.3,29529,60631-2021-3,POINT (-87.813371 41.995019)
60644,24,06/07/2020,06/13/2020,11,1275,23,2672.3,615,6348,1289,13304.8,0.0,0.2,7,87,14.7,182.3,47712,60644-2020-24,POINT (-87.756863 41.881113)
60636,21,05/17/2020,05/23/2020,61,646,189,2006,504,2358,1565,7322.3,0.1,0.2,1,44,3.1,136.6,32203,60636-2020-21,POINT (-87.668597 41.77599)
60649,28,07/05/2020,07/11/2020,36,919,78,1996.8,680,8893,1478,19322.5,0.1,0.1,0,123,0.0,267.3,46024,60649-2020-28,POINT (-87.571522 41.762202)
60619,11,03/14/2021,03/20/2021,49,3953,80,6453,1522,58744,2485,95896,0.0,0.1,0,117,0.0,191.0,61258,60619-2021-11,POINT (-87.60569 41.744737)
60642,34,08/16/2020,08/22/2020,16,317,79,1569.2,539,6396,2668,31661.8,0.0,0.1,0,13,0.0,64.4,20201,60642-2020-34,POINT (-87.657821 41.899935)
60634,15,04/05/2020,04/11/2020,99,255,130,335.5,472,1249,621,1643.5,0.2,0.2,3,7,3.9,9.2,75995,60634-2020-15,POINT (-87.797373 41.944967)
60606,22,05/24/2020,05/30/2020,2,22,64,709.4,146,615,4708,19832.3,0.1,0.2,0,0,0.0,0.0,3101,60606-2020-22,POINT (-87.63676 41.882634)
60636,26,06/21/2020,06/27/2020,22,793,68,2462.5,405,4316,1258,13402.5,0.1,0.2,1,50,3.1,155.3,32203,60636-2020-26,POINT (-87.668597 41.77599)
60623,7,02/14/2021,02/20/2021,42,10129,49,11780.8,1382,72583,1607,84419.5,0.0,0.2,0,239,0.0,278.0,85979,60623-2021-7,POINT (-87.717446 41.850321)
60625,8,02/21/2021,02/27/2021,48,6168,61,7783.7,2271,87039,2866,109838.1,0.0,0.1,2,180,2.5,227.1,79243,60625-2021-8,POINT (-87.701816 41.971155)
60661,22,05/24/2020,05/30/2020,2,41,20,413.1,54,417,544,4201.1,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-22,POINT (-87.644283 41.882786)
60631,12,03/15/2020,03/21/2020,8,10,27,33.9,25,29,85,98.2,0.3,0.3,0,0,0.0,0.0,29529,60631-2020-12,POINT (-87.813371 41.995019)
60657,41,10/04/2020,10/10/2020,96,1164,137,1661.6,2619,31687,3739,45233.5,0.0,0.0,0,29,0.0,41.4,70052,60657-2020-41,POINT (-87.658216 41.939715)
60660,22,05/24/2020,05/30/2020,31,411,72,950.5,406,2293,939,5302.7,0.1,0.2,0,38,0.0,87.9,43242,60660-2020-22,POINT (-87.666362 41.991062)
60656,15,04/05/2020,04/11/2020,25,74,91,268.3,196,516,711,1871,0.1,0.1,0,2,0.0,7.3,27579,60656-2020-15,POINT (-87.817934 41.974566)
60640,31,07/26/2020,08/01/2020,34,1053,49,1510.4,1745,19508,2503,27982.5,0.0,0.0,0,87,0.0,124.8,69715,60640-2020-31,POINT (-87.662232 41.971888)
60647,28,07/05/2020,07/11/2020,53,1592,61,1819.2,2122,14795,2425,16906.8,0.0,0.1,0,89,0.0,101.7,87509,60647-2020-28,POINT (-87.701101 41.921058)
60646,1,01/03/2021,01/09/2021,121,2033,432,7264.1,1197,25419,4277,90824.3,0.1,0.1,2,57,7.1,203.7,27987,60646-2021-1,POINT (-87.761826 41.993931)
60707,50,12/06/2020,12/12/2020,105,1608,244,3737.9,,4389,0,10202.5,0.0,0.1,4,21,9.3,48.8,43019,60707-2020-50,POINT (-87.808283 41.921777)
60623,10,03/07/2021,03/13/2021,39,10267,45,11941.3,1504,77535,1749,90179,0.0,0.1,0,242,0.0,281.5,85979,60623-2021-10,POINT (-87.717446 41.850321)
60666,12,03/21/2021,03/27/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-12,POINT (-87.896371 41.979511)
60607,11,03/14/2021,03/20/2021,40,2369,135,8005.8,1728,53250,5840,179953.4,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-11,POINT (-87.652727 41.876104)
60655,44,10/25/2020,10/31/2020,143,1165,496,4044.6,975,14890,3385,51694.2,0.2,0.1,1,16,3.5,55.5,28804,60655-2020-44,POINT (-87.701434 41.696456)
60636,4,01/24/2021,01/30/2021,44,2734,137,8489.9,776,23885,2410,74170.1,0.1,0.1,2,91,6.2,282.6,32203,60636-2021-4,POINT (-87.668597 41.77599)
60601,11,03/14/2021,03/20/2021,28,970,191,6609.9,976,22421,6651,152783.6,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-11,POINT (-87.622844 41.886262)
60624,21,05/17/2020,05/23/2020,107,778,296,2151.7,558,2957,1543,8178,0.2,0.2,2,22,5.5,60.8,36158,60624-2020-21,POINT (-87.722735 41.879417)
60614,50,12/06/2020,12/12/2020,198,3579,278,5019.1,3569,69989,5005,98150.3,0.1,0.0,1,80,1.4,112.2,71308,60614-2020-50,POINT (-87.652064 41.922605)
60646,29,07/12/2020,07/18/2020,2,418,7,1493.6,501,5507,1790,19677,0.0,0.1,0,42,0.0,150.1,27987,60646-2020-29,POINT (-87.761826 41.993931)
60657,19,05/03/2020,05/09/2020,26,259,37,369.7,309,1714,441,2446.8,0.1,0.1,2,17,2.9,24.3,70052,60657-2020-19,POINT (-87.658216 41.939715)
60630,50,12/06/2020,12/12/2020,220,3538,384,6169.8,1786,36447,3114,63558.5,0.2,0.1,6,87,10.5,151.7,57344,60630-2020-50,POINT (-87.759611 41.971261)
60642,35,08/23/2020,08/29/2020,16,333,79,1648.4,479,6875,2371,34033,0.0,0.0,0,13,0.0,64.4,20201,60642-2020-35,POINT (-87.657821 41.899935)
60607,51,12/13/2020,12/19/2020,62,1803,210,6093.1,1721,32491,5816,109800.3,0.0,0.0,0,5,0.0,16.9,29591,60607-2020-51,POINT (-87.652727 41.876104)
60628,28,07/05/2020,07/11/2020,58,1261,87,1889.9,1150,10936,1724,16389.9,0.1,0.1,1,106,1.5,158.9,66724,60628-2020-28,POINT (-87.621537 41.694192)
60666,34,08/16/2020,08/22/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-34,POINT (-87.896371 41.979511)
60621,22,05/24/2020,05/30/2020,23,518,79,1783.6,457,2771,1574,9541.4,0.0,0.2,2,43,6.9,148.1,29042,60621-2020-22,POINT (-87.638812 41.776931)
60621,44,10/25/2020,10/31/2020,58,931,200,3205.7,574,12160,1976,41870.4,0.1,0.1,0,53,0.0,182.5,29042,60621-2020-44,POINT (-87.638812 41.776931)
60630,21,05/17/2020,05/23/2020,88,721,154,1257.3,609,3446,1062,6009.3,0.2,0.2,12,41,20.9,71.5,57344,60630-2020-21,POINT (-87.759611 41.971261)
60651,40,09/27/2020,10/03/2020,58,2600,92,4112.8,999,22566,1580,35695.5,0.1,0.1,0,79,0.0,125.0,63218,60651-2020-40,POINT (-87.741017 41.901964)
60601,6,02/07/2021,02/13/2021,5,899,34,6126.1,621,18850,4232,128449.7,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-6,POINT (-87.622844 41.886262)
60646,11,03/08/2020,03/14/2020,,,,,4,7,14,25,0.0,0.0,0,0,0.0,0.0,27987,60646-2020-11,POINT (-87.761826 41.993931)
60657,28,07/05/2020,07/11/2020,52,467,74,666.6,1451,8975,2071,12811.9,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-28,POINT (-87.658216 41.939715)
60631,13,03/22/2020,03/28/2020,21,31,71,105,185,214,626,724.7,0.1,0.1,0,0,0.0,0.0,29529,60631-2020-13,POINT (-87.813371 41.995019)
60638,48,11/22/2020,11/28/2020,315,4924,536,8374.6,1487,33507,2529,56987.6,0.3,0.2,5,72,8.5,122.5,58797,60638-2020-48,POINT (-87.771902 41.787032)
60601,2,01/10/2021,01/16/2021,32,849,218,5785.3,643,16592,4382,113063,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-2,POINT (-87.622844 41.886262)
60647,16,04/12/2020,04/18/2020,123,281,141,321.1,404,1152,462,1316.4,0.3,0.2,6,7,6.9,8.0,87509,60647-2020-16,POINT (-87.701101 41.921058)
60612,32,08/02/2020,08/08/2020,16,848,47,2471.5,625,9405,1822,27411,0.0,0.1,0,29,0.0,84.5,34311,60612-2020-32,POINT (-87.687011 41.88004)
60622,34,08/16/2020,08/22/2020,43,986,82,1867.7,1675,17771,3173,33661.7,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-34,POINT (-87.681818 41.902762)
60642,8,02/21/2021,02/27/2021,10,1725,50,8539.2,646,28178,3198,139488.1,0.0,0.1,0,21,0.0,104.0,20201,60642-2021-8,POINT (-87.657821 41.899935)
60616,31,07/26/2020,08/01/2020,20,613,37,1125.5,835,10990,1533,20178.5,0.0,0.1,0,35,0.0,64.3,54464,60616-2020-31,POINT (-87.629531 41.844869)
60607,30,07/19/2020,07/25/2020,12,531,41,1794.5,596,5243,2014,17718.2,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-30,POINT (-87.652727 41.876104)
60618,12,03/21/2021,03/27/2021,119,7763,126,8224,2803,111083,2969,117678.9,0.0,0.1,2,112,2.1,118.7,94395,60618-2021-12,POINT (-87.703343 41.946699)
60633,42,10/11/2020,10/17/2020,29,439,225,3410.8,321,4716,2494,36640.5,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-42,POINT (-87.556037 41.653147)
60644,7,02/14/2021,02/20/2021,30,3702,63,7759.1,1081,45981,2266,96372,0.0,0.1,1,117,2.1,245.2,47712,60644-2021-7,POINT (-87.756863 41.881113)
60636,40,09/27/2020,10/03/2020,25,1125,78,3493.5,519,10636,1612,33028,0.0,0.1,0,57,0.0,177.0,32203,60636-2020-40,POINT (-87.668597 41.77599)
60611,20,05/10/2020,05/16/2020,15,114,46,351.6,390,1696,1203,5230.4,0.1,0.1,0,2,0.0,6.2,32426,60611-2020-20,POINT (-87.620291 41.894734)
60639,37,09/06/2020,09/12/2020,78,4553,86,5030,1212,31239,1339,34511.7,0.1,0.2,0,120,0.0,132.6,90517,60639-2020-37,POINT (-87.75531 41.920609)
60605,20,05/10/2020,05/16/2020,6,155,22,563.2,170,1040,618,3779.2,0.0,0.1,0,1,0.0,3.6,27519,60605-2020-20,POINT (-87.623449 41.867824)
60605,16,04/12/2020,04/18/2020,28,93,102,337.9,99,444,360,1613.4,0.1,0.1,0,0,0.0,0.0,27519,60605-2020-16,POINT (-87.623449 41.867824)
60657,1,01/03/2021,01/09/2021,238,3880,340,5538.7,3577,75760,5106,108148.2,0.1,0.1,1,43,1.4,61.4,70052,60657-2021-1,POINT (-87.658216 41.939715)
60655,48,11/22/2020,11/28/2020,142,2041,493,7085.8,909,19313,3156,67049.7,0.2,0.1,2,22,6.9,76.4,28804,60655-2020-48,POINT (-87.701434 41.696456)
60644,25,06/14/2020,06/20/2020,22,1297,46,2718.4,781,7129,1637,14941.7,0.0,0.2,2,89,4.2,186.5,47712,60644-2020-25,POINT (-87.756863 41.881113)
60655,9,02/28/2021,03/06/2021,23,3173,80,11015.8,614,30792,2132,106901.8,0.0,0.1,0,33,0.0,114.6,28804,60655-2021-9,POINT (-87.701434 41.696456)
60603,13,03/22/2020,03/28/2020,,,,,3,4,256,340.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-13,POINT (-87.625473 41.880112)
60613,16,04/12/2020,04/18/2020,36,184,72,367.2,164,632,327,1261.1,0.2,0.2,3,8,6.0,16.0,50113,60613-2020-16,POINT (-87.661343 41.953742)
60659,45,11/01/2020,11/07/2020,153,1645,373,4005.6,1220,17033,2971,41475.1,0.1,0.1,0,49,0.0,119.3,41068,60659-2020-45,POINT (-87.703266 41.990803)
60626,39,09/20/2020,09/26/2020,26,1459,52,2933.8,1575,28048,3167,56400.6,0.0,0.1,1,120,2.0,241.3,49730,60626-2020-39,POINT (-87.669834 42.009469)
60601,3,01/17/2021,01/23/2021,19,868,130,5914.8,525,17117,3578,116640.5,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-3,POINT (-87.622844 41.886262)
60631,33,08/09/2020,08/15/2020,27,515,91,1744,685,9010,2320,30512.4,0.1,0.1,0,42,0.0,142.2,29529,60631-2020-33,POINT (-87.813371 41.995019)
60629,30,07/19/2020,07/25/2020,99,3870,88,3460,1410,19549,1261,17477.9,0.1,0.2,2,102,1.8,91.2,111850,60629-2020-30,POINT (-87.711565 41.777061)
60666,51,12/13/2020,12/19/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-51,POINT (-87.896371 41.979511)
60634,11,03/14/2021,03/20/2021,116,9520,153,12527.1,2076,88995,2732,117106.4,0.1,0.1,2,147,2.6,193.4,75995,60634-2021-11,POINT (-87.797373 41.944967)
60655,35,08/23/2020,08/29/2020,51,579,177,2010.1,781,8777,2711,30471.5,0.1,0.1,0,13,0.0,45.1,28804,60655-2020-35,POINT (-87.701434 41.696456)
60659,28,07/05/2020,07/11/2020,19,840,46,2045.4,511,5809,1244,14144.8,0.0,0.1,0,41,0.0,99.8,41068,60659-2020-28,POINT (-87.703266 41.990803)
60615,3,01/17/2021,01/23/2021,37,1838,89,4422.2,2256,50440,5428,121357.9,0.0,0.0,0,31,0.0,74.6,41563,60615-2021-3,POINT (-87.602725 41.801993)
60601,23,05/31/2020,06/06/2020,1,71,7,483.8,75,676,511,4606.5,0.0,0.1,1,5,6.8,34.1,14675,60601-2020-23,POINT (-87.622844 41.886262)
60643,38,09/13/2020,09/19/2020,33,1199,66,2404.3,1232,20540,2470,41187.1,0.0,0.1,1,75,2.0,150.4,49870,60643-2020-38,POINT (-87.662381 41.700445)
60634,22,05/24/2020,05/30/2020,85,1359,112,1788.3,1136,7770,1495,10224.4,0.1,0.2,3,39,3.9,51.3,75995,60634-2020-22,POINT (-87.797373 41.944967)
60631,37,09/06/2020,09/12/2020,18,603,61,2042.1,462,11315,1565,38318.3,0.0,0.1,0,43,0.0,145.6,29529,60631-2020-37,POINT (-87.813371 41.995019)
60630,39,09/20/2020,09/26/2020,39,1327,68,2314.1,922,18110,1608,31581.3,0.0,0.1,0,66,0.0,115.1,57344,60630-2020-39,POINT (-87.759611 41.971261)
60654,26,06/21/2020,06/27/2020,13,168,68,878,311,1855,1625,9694.3,0.0,0.1,0,1,0.0,5.2,19135,60654-2020-26,POINT (-87.636354 41.892485)
60646,41,10/04/2020,10/10/2020,26,642,93,2293.9,653,11266,2333,40254.4,0.0,0.1,0,44,0.0,157.2,27987,60646-2020-41,POINT (-87.761826 41.993931)
60640,7,02/14/2021,02/20/2021,38,4039,54,5793.6,2278,91288,3268,130944.6,0.0,0.0,2,145,2.9,208.0,69715,60640-2021-7,POINT (-87.662232 41.971888)
60616,12,03/21/2021,03/27/2021,51,3423,94,6284.9,1588,67272,2916,123516.5,0.0,0.1,1,89,1.8,163.4,54464,60616-2021-12,POINT (-87.629531 41.844869)
60645,26,06/21/2020,06/27/2020,20,1138,42,2384.1,997,6778,2089,14200.1,0.0,0.2,1,67,2.1,140.4,47732,60645-2020-26,POINT (-87.695049 42.008927)
60606,43,10/18/2020,10/24/2020,11,95,355,3063.5,157,3249,5063,104772.7,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-43,POINT (-87.63676 41.882634)
60604,14,03/29/2020,04/04/2020,,,,,4,12,512,1534.5,0.0,0.0,0,0,0.0,0.0,782,60604-2020-14,POINT (-87.629029 41.878153)
60603,12,03/15/2020,03/21/2020,,,,,1,1,85,85.2,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-12,POINT (-87.625473 41.880112)
60629,45,11/01/2020,11/07/2020,998,8355,892,7469.8,4079,51916,3647,46415.7,0.3,0.2,8,133,7.2,118.9,111850,60629-2020-45,POINT (-87.711565 41.777061)
60636,38,09/13/2020,09/19/2020,22,1080,68,3353.7,382,9710,1186,30152.5,0.1,0.1,0,56,0.0,173.9,32203,60636-2020-38,POINT (-87.668597 41.77599)
60614,26,06/21/2020,06/27/2020,30,570,42,799.3,1028,6908,1442,9687.6,0.0,0.1,0,65,0.0,91.2,71308,60614-2020-26,POINT (-87.652064 41.922605)
60606,49,11/29/2020,12/05/2020,10,180,322,5804.6,189,4466,6095,144018.1,0.1,0.1,0,1,0.0,32.2,3101,60606-2020-49,POINT (-87.63676 41.882634)
60666,14,03/29/2020,04/04/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-14,POINT (-87.896371 41.979511)
60620,39,09/20/2020,09/26/2020,25,1711,37,2512.6,796,21479,1169,31542.2,0.0,0.1,2,78,2.9,114.5,68096,60620-2020-39,POINT (-87.651656 41.740873)
60631,17,04/19/2020,04/25/2020,28,126,95,426.7,221,1042,748,3528.7,0.1,0.1,0,2,0.0,6.8,29529,60631-2020-17,POINT (-87.813371 41.995019)
60606,16,04/12/2020,04/18/2020,6,13,194,419.2,34,130,1096,4192.2,0.4,0.2,0,0,0.0,0.0,3101,60606-2020-16,POINT (-87.63676 41.882634)
60611,32,08/02/2020,08/08/2020,20,306,62,943.7,647,8578,1995,26454.1,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-32,POINT (-87.620291 41.894734)
60646,14,03/29/2020,04/04/2020,16,42,57,150.1,130,295,464,1054.1,0.1,0.1,0,2,0.0,7.1,27987,60646-2020-14,POINT (-87.761826 41.993931)
60639,3,01/17/2021,01/23/2021,220,12727,243,14060.3,2455,80826,2712,89293.7,0.1,0.2,2,207,2.2,228.7,90517,60639-2021-3,POINT (-87.75531 41.920609)
60617,23,05/31/2020,06/06/2020,35,1112,42,1347.3,712,7467,863,9047.2,0.1,0.2,8,60,9.7,72.7,82534,60617-2020-23,POINT (-87.556897 41.721257)
60638,49,11/29/2020,12/05/2020,361,5285,614,8988.6,1884,35391,3204,60191.8,0.2,0.2,5,77,8.5,131.0,58797,60638-2020-49,POINT (-87.771902 41.787032)
60640,39,09/20/2020,09/26/2020,36,1300,52,1864.7,1878,34037,2694,48823.1,0.0,0.0,0,90,0.0,129.1,69715,60640-2020-39,POINT (-87.662232 41.971888)
60634,2,01/10/2021,01/16/2021,247,8403,325,11057.3,2579,70990,3394,93414,0.1,0.1,0,119,0.0,156.6,75995,60634-2021-2,POINT (-87.797373 41.944967)
60605,15,04/05/2020,04/11/2020,13,65,47,236.2,91,345,331,1253.7,0.1,0.1,0,0,0.0,0.0,27519,60605-2020-15,POINT (-87.623449 41.867824)
60618,9,02/28/2021,03/06/2021,67,7477,71,7921,2369,103146,2510,109270.6,0.0,0.1,0,110,0.0,116.5,94395,60618-2021-9,POINT (-87.703343 41.946699)
60644,49,11/29/2020,12/05/2020,145,2766,304,5797.3,1474,32106,3089,67291.2,0.1,0.1,0,102,0.0,213.8,47712,60644-2020-49,POINT (-87.756863 41.881113)
60649,17,04/19/2020,04/25/2020,191,506,415,1099.4,497,1542,1080,3350.4,0.3,0.3,11,50,23.9,108.6,46024,60649-2020-17,POINT (-87.571522 41.762202)
60614,42,10/11/2020,10/17/2020,122,1528,171,2142.8,3014,39137,4227,54884.4,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-42,POINT (-87.652064 41.922605)
60652,3,01/17/2021,01/23/2021,94,4571,214,10410.6,1062,35032,2419,79786.8,0.1,0.1,1,84,2.3,191.3,43907,60652-2021-3,POINT (-87.714238 41.745398)
60651,36,08/30/2020,09/05/2020,59,2405,93,3804.3,991,18819,1568,29768.4,0.1,0.1,1,79,1.6,125.0,63218,60651-2020-36,POINT (-87.741017 41.901964)
60632,31,07/26/2020,08/01/2020,118,3671,130,4032.3,1382,17514,1518,19237.9,0.1,0.2,1,97,1.1,106.5,91039,60632-2020-31,POINT (-87.711251 41.810038)
60605,13,03/28/2021,04/03/2021,56,1833,204,6660.9,1136,40340,4128,146589.6,0.0,0.0,0,11,0.0,40.0,27519,60605-2021-13,POINT (-87.623449 41.867824)
60661,48,11/22/2020,11/28/2020,22,465,222,4684.7,460,7686,4634,77433,0.0,0.1,0,1,0.0,10.1,9926,60661-2020-48,POINT (-87.644283 41.882786)
60603,5,01/31/2021,02/06/2021,4,63,341,5366.3,83,1538,7070,131005.1,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-5,POINT (-87.625473 41.880112)
60615,33,08/09/2020,08/15/2020,17,553,41,1330.5,751,10466,1807,25181.1,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-33,POINT (-87.602725 41.801993)
60609,24,06/07/2020,06/13/2020,46,1788,75,2907.6,643,6971,1046,11335.9,0.1,0.3,2,65,3.3,105.7,61495,60609-2020-24,POINT (-87.653382 41.812017)
60631,49,11/29/2020,12/05/2020,130,1835,440,6214.2,1359,24886,4602,84276.5,0.1,0.1,5,59,16.9,199.8,29529,60631-2020-49,POINT (-87.813371 41.995019)
60634,43,10/18/2020,10/24/2020,298,3276,392,4310.8,2273,36256,2991,47708.4,0.2,0.1,2,67,2.6,88.2,75995,60634-2020-43,POINT (-87.797373 41.944967)
60615,17,04/19/2020,04/25/2020,45,216,108,519.7,249,1099,599,2644.2,0.2,0.2,2,7,4.8,16.8,41563,60615-2020-17,POINT (-87.602725 41.801993)
60666,18,04/26/2020,05/02/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-18,POINT (-87.896371 41.979511)
60653,4,01/24/2021,01/30/2021,50,2146,156,6712.1,1300,36000,4066,112598.5,0.0,0.1,1,55,3.1,172.0,31972,60653-2021-4,POINT (-87.611244 41.819261)
60649,15,04/05/2020,04/11/2020,74,219,161,475.8,213,736,463,1599.2,0.3,0.3,12,22,26.1,47.8,46024,60649-2020-15,POINT (-87.571522 41.762202)
60637,41,10/04/2020,10/10/2020,33,986,70,2077.8,4360,27811,9188,58606.2,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-41,POINT (-87.604053 41.780991)
60630,18,04/26/2020,05/02/2020,118,428,206,746.4,392,1778,684,3100.6,0.2,0.2,4,17,7.0,29.6,57344,60630-2020-18,POINT (-87.759611 41.971261)
Unknown,39,09/20/2020,09/26/2020,0,147,0,0,1666,54652,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-39,
60613,5,01/31/2021,02/06/2021,64,3153,128,6291.8,1995,63855,3981,127422,0.0,0.1,0,41,0.0,81.8,50113,60613-2021-5,POINT (-87.661343 41.953742)
60659,27,06/28/2020,07/04/2020,8,821,20,1999.1,533,5298,1298,12900.6,0.0,0.2,0,41,0.0,99.8,41068,60659-2020-27,POINT (-87.703266 41.990803)
60637,43,10/18/2020,10/24/2020,64,1094,135,2305.4,4284,36456,9028,76823.9,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-43,POINT (-87.604053 41.780991)
60620,18,04/26/2020,05/02/2020,78,759,114,1114.6,561,2808,824,4123.6,0.2,0.3,4,49,5.9,72.0,68096,60620-2020-18,POINT (-87.651656 41.740873)
60623,10,03/01/2020,03/07/2020,,,,,2,2,2,2.3,0.0,0.0,0,0,0.0,0.0,85979,60623-2020-10,POINT (-87.717446 41.850321)
60633,3,01/17/2021,01/23/2021,21,1185,163,9206.7,237,9705,1841,75402.1,0.1,0.1,0,13,0.0,101.0,12871,60633-2021-3,POINT (-87.556037 41.653147)
60647,11,03/14/2021,03/20/2021,100,8031,114,9177.3,2721,126852,3109,144958.8,0.0,0.1,0,142,0.0,162.3,87509,60647-2021-11,POINT (-87.701101 41.921058)
60642,2,01/10/2021,01/16/2021,51,1563,252,7737.2,819,24438,4054,120974.2,0.1,0.1,0,20,0.0,99.0,20201,60642-2021-2,POINT (-87.657821 41.899935)
60628,40,09/27/2020,10/03/2020,36,1741,54,2609.3,945,23110,1416,34635.2,0.0,0.1,1,118,1.5,176.8,66724,60628-2020-40,POINT (-87.621537 41.694192)
60605,34,08/16/2020,08/22/2020,16,328,58,1191.9,565,7397,2053,26879.6,0.0,0.0,0,1,0.0,3.6,27519,60605-2020-34,POINT (-87.623449 41.867824)
60620,4,01/24/2021,01/30/2021,79,4415,116,6483.5,1886,54820,2770,80504,0.1,0.1,0,127,0.0,186.5,68096,60620-2021-4,POINT (-87.651656 41.740873)
60634,33,08/09/2020,08/15/2020,97,2063,128,2714.7,1402,20586,1845,27088.6,0.1,0.1,0,59,0.0,77.6,75995,60634-2020-33,POINT (-87.797373 41.944967)
60640,40,09/27/2020,10/03/2020,33,1333,47,1912.1,1879,35916,2695,51518.3,0.0,0.0,0,90,0.0,129.1,69715,60640-2020-40,POINT (-87.662232 41.971888)
60634,38,09/13/2020,09/19/2020,69,2493,91,3280.5,1310,27342,1724,35978.7,0.1,0.1,1,62,1.3,81.6,75995,60634-2020-38,POINT (-87.797373 41.944967)
60655,45,11/01/2020,11/07/2020,222,1387,771,4815.3,1129,16019,3920,55613.8,0.2,0.1,2,18,6.9,62.5,28804,60655-2020-45,POINT (-87.701434 41.696456)
60626,1,01/03/2021,01/09/2021,148,3425,298,6887.2,3013,66512,6059,133746.2,0.1,0.1,3,146,6.0,293.6,49730,60626-2021-1,POINT (-87.669834 42.009469)
60647,29,07/12/2020,07/18/2020,60,1652,69,1887.8,2306,17101,2635,19542,0.0,0.1,2,91,2.3,104.0,87509,60647-2020-29,POINT (-87.701101 41.921058)
60629,22,05/24/2020,05/30/2020,259,3136,232,2803.8,1460,9878,1305,8831.5,0.2,0.3,10,72,8.9,64.4,111850,60629-2020-22,POINT (-87.711565 41.777061)
60608,50,12/06/2020,12/12/2020,330,5973,417,7541.2,2857,60889,3607,76875.2,0.1,0.1,5,109,6.3,137.6,79205,60608-2020-50,POINT (-87.670366 41.849879)
